title,blogger,postdate,link,brand_candidates,brand_matched_keywords,product_category_candidates,product_category_matched_keywords,mapping_note
어버이날 선물 추천 / 힐카트테일즈 애플 스투르델(허브)티...,유닝의 소소한 이야기,20260503,https://blog.naver.com/hak1000help/224272640370,"쌍계명차, 타바론, 자연애, 티타임","{""쌍계명차"": [""쌍계"", ""쌍계명차""], ""타바론"": [""타바론""], ""자연애"": [""자연애""], ""티타임"": [""티타임""]}","히비스커스 계열, 허브티 계열, 차/티백 계열, 카페인 프리 계열, 블렌딩티 계열","{""히비스커스 계열"": [""히비스커스""], ""허브티 계열"": [""허브티""], ""차/티백 계열"": [""차"", ""티"", ""티백""], ""카페인 프리 계열"": [""무카페인""], ""블렌딩티 계열"": [""로즈힙"", ""블렌딩""]}",brand_direct_match
[도조커피 수내점] 수내역 작지만 분위기 좋은 핸드드립 커피...,루체의 리뷰 아카이브,20260503,https://blog.naver.com/link_apart/224273282852,,{},"히비스커스 계열, 차/티백 계열, 아이스티/음료 계열, 블렌딩티 계열","{""히비스커스 계열"": [""히비스커스""], ""차/티백 계열"": [""차"", ""티""], ""아이스티/음료 계열"": [""아이스티"", ""에이드""], ""블렌딩티 계열"": [""블렌드""]}",brand_not_found_product_category_mapping
28주차 임당 임산부 태교여행 창원 2박3일 일정과 음식 후기,차곡차곡 이야기,20260503,https://blog.naver.com/jrtime_320/224273278103,,{},"히비스커스 계열, 차/티백 계열","{""히비스커스 계열"": [""히비스커스""], ""차/티백 계열"": [""차"", ""티""]}",brand_not_found_product_category_mapping
"[ 상해 1일차] 티엔즈팡, 정대광장, 릴리안 베이커리...",와르르 맨션,20260503,https://blog.naver.com/haileypei/224273270788,,{},"히비스커스 계열, 차/티백 계열, 블렌딩티 계열","{""히비스커스 계열"": [""히비스커스""], ""차/티백 계열"": [""차"", ""티""], ""블렌딩티 계열"": [""베리""]}",brand_not_found_product_category_mapping
[식물도감] 히비스커스 (Hibiscus),우동 맘 세상,20260503,https://blog.naver.com/yjs32000/224273264649,바라기,"{""바라기"": [""바라기""]}","히비스커스 계열, 차/티백 계열, 아이스티/음료 계열","{""히비스커스 계열"": [""hibiscus"", ""히비스커스""], ""차/티백 계열"": [""차"", ""티""], ""아이스티/음료 계열"": [""아이스티""]}",brand_direct_match
"[전포] ""모티버"" 프렌치토스트가 맛있는 분위기 좋은...",오늘의 한입로그,20260503,https://blog.naver.com/kdw12324/224273262432,"티랑, 티프렌","{""티랑"": [""티랑""], ""티프렌"": [""티프렌""]}","히비스커스 계열, 차/티백 계열, 카페인 프리 계열, 블렌딩티 계열","{""히비스커스 계열"": [""히비스커스""], ""차/티백 계열"": [""차"", ""티"", ""티백""], ""카페인 프리 계열"": [""논카페인""], ""블렌딩티 계열"": [""블렌딩""]}",brand_direct_match
"부산 신상카페 부암동 범천동카페 추천 , 플레임커피바 주차 후기",나를 말할 수 있는 곳 _ 맹라니,20260503,https://blog.naver.com/jtw9919/224273259122,,{},"히비스커스 계열, 차/티백 계열, 블렌딩티 계열","{""히비스커스 계열"": [""히비스커스""], ""차/티백 계열"": [""차"", ""티""], ""블렌딩티 계열"": [""베리""]}",brand_not_found_product_category_mapping
개포 | 아이디헤어 볼륨펌 뿌리펌 후기 고은부원장님 강추후기,취향 부자의 디깅로그,20260503,https://blog.naver.com/dejoiee/224273219564,,{},"히비스커스 계열, 차/티백 계열","{""히비스커스 계열"": [""히비스커스""], ""차/티백 계열"": [""티""]}",brand_not_found_product_category_mapping
강남베이글 두쫀쿠 테라스 로젯런던베이글,enough,20260503,https://blog.naver.com/dayonlly/224273209171,,{},"히비스커스 계열, 차/티백 계열, 아이스티/음료 계열","{""히비스커스 계열"": [""히비스커스""], ""차/티백 계열"": [""차"", ""티""], ""아이스티/음료 계열"": [""음료""]}",brand_not_found_product_category_mapping
카페루딕 칠곡동명카페 팔공산대형카페로 추천,세모네모의 맛집&여행 일기,20260503,https://blog.naver.com/mimsem0722/224269180253,,{},"히비스커스 계열, 차/티백 계열, 아이스티/음료 계열","{""히비스커스 계열"": [""히비스커스""], ""차/티백 계열"": [""차"", ""티""], ""아이스티/음료 계열"": [""에이드"", ""음료""]}",brand_not_found_product_category_mapping
[NUDAKE] 카카오톡 선물하기 누데이크 티 아카이브 세트 12종...,내 맛 취향을 존중해주세요.,20260503,https://blog.naver.com/kt27ks35wh/224273191020,루트,"{""루트"": [""루트""]}","히비스커스 계열, 차/티백 계열","{""히비스커스 계열"": [""히비스커스""], ""차/티백 계열"": [""차"", ""티"", ""티백""]}",brand_direct_match
영천 가볼만한 곳 레이크410 테디베어 케이크가 귀여운 곳,리얼리티 주류일상 기록,20260503,https://blog.naver.com/livvy_yoo/224273169359,티타임,"{""티타임"": [""티타임""]}","히비스커스 계열, 차/티백 계열, 아이스티/음료 계열","{""히비스커스 계열"": [""히비스커스""], ""차/티백 계열"": [""차"", ""티""], ""아이스티/음료 계열"": [""에이드"", ""음료""]}",brand_direct_match
"<영천카페> 통창뷰, 벚꽃카페, 영천 우로지 카페 듀잇",대구경북 쩝쩝박사,20260503,https://blog.naver.com/daeqiri/224272799278,바라기,"{""바라기"": [""바라기""]}","히비스커스 계열, 차/티백 계열, 아이스티/음료 계열, 블렌딩티 계열","{""히비스커스 계열"": [""히비스커스""], ""차/티백 계열"": [""차"", ""티"", ""티백""], ""아이스티/음료 계열"": [""아이스티"", ""에이드"", ""음료""], ""블렌딩티 계열"": [""로즈힙"", ""베리"", ""블렌딩""]}",brand_direct_match
성인기초대사량 이렇게만 했는데도 살이 쫙쫙 빠지네?,브로파파와 함께 하는 이야기~♥,20260503,https://blog.naver.com/mask101/224273148126,"자연애, 순수한집, 청년농원","{""자연애"": [""자연애""], ""순수한집"": [""순수한집""], ""청년농원"": [""청년농원""]}","히비스커스 계열, 차/티백 계열, 카페인 프리 계열, 다이어트/붓기 계열","{""히비스커스 계열"": [""히비스커스""], ""차/티백 계열"": [""차"", ""티"", ""티백""], ""카페인 프리 계열"": [""무카페인""], ""다이어트/붓기 계열"": [""다이어트""]}",brand_direct_match
"쿠우쿠우 노원점, 노원 가족모임 맛집으로 추천하는 이유",노원파스님의 블로그 ♡ 뿌니의 일상,20260503,https://blog.naver.com/home1643/224273146243,쿠우쿠우,"{""쿠우쿠우"": [""쿠우쿠우""]}","히비스커스 계열, 허브티 계열, 차/티백 계열, 아이스티/음료 계열, 블렌딩티 계열","{""히비스커스 계열"": [""히비스커스""], ""허브티 계열"": [""허브티""], ""차/티백 계열"": [""차"", ""티""], ""아이스티/음료 계열"": [""음료""], ""블렌딩티 계열"": [""베리""]}",brand_direct_match
전참시 396회 양세형 티셔츠 반팔티 박소영 옷 탑 정샘물...,발랄바다,20260503,https://blog.naver.com/hprbel1097/224273127079,,{},"히비스커스 계열, 차/티백 계열","{""히비스커스 계열"": [""히비스커스""], ""차/티백 계열"": [""티""]}",brand_not_found_product_category_mapping
전참시 396회 박소영 옷 탑 양세형 티셔츠 반팔티 정샘물 조끼...,트랜드 캐쳐,20260503,https://blog.naver.com/phd_choi93/224273103560,,{},"히비스커스 계열, 차/티백 계열","{""히비스커스 계열"": [""hibiscus"", ""히비스커스""], ""차/티백 계열"": [""티""]}",brand_not_found_product_category_mapping
부암동 나들이 | 맛집 카페 놀거리 추천,빈빈이라뇽,20260503,https://blog.naver.com/bearlove911/224273097524,,{},"히비스커스 계열, 허브티 계열, 차/티백 계열, 아이스티/음료 계열","{""히비스커스 계열"": [""히비스커스""], ""허브티 계열"": [""허브티""], ""차/티백 계열"": [""차"", ""티""], ""아이스티/음료 계열"": [""에이드""]}",brand_not_found_product_category_mapping
잠실 미용실 가성비 모발 클리닉 맛집 사틴헤어 갤러리아...,일상 속 의미두기,20260503,https://blog.naver.com/xodms444/224273096764,,{},"히비스커스 계열, 차/티백 계열","{""히비스커스 계열"": [""히비스커스""], ""차/티백 계열"": [""차"", ""티""]}",brand_not_found_product_category_mapping
"송리단길카페 데이넌 daynone, 무채색 감성의 끝판왕...",하 선장 Captain Ha의 성남견문록,20260503,https://blog.naver.com/haseonjang/224272096111,스타벅스,"{""스타벅스"": [""스타벅스""]}","히비스커스 계열, 차/티백 계열, 아이스티/음료 계열","{""히비스커스 계열"": [""히비스커스""], ""차/티백 계열"": [""차"", ""티""], ""아이스티/음료 계열"": [""음료""]}",brand_direct_match
[일상] 기흥 베이커리 카페 통유리창 뷰가 멋진 '스테이브래드...,디버그보다 인생이 더 어려운 블로그,20260503,https://blog.naver.com/prayheo/224273083320,다란,"{""다란"": [""다란""]}","히비스커스 계열, 차/티백 계열, 아이스티/음료 계열","{""히비스커스 계열"": [""히비스커스""], ""차/티백 계열"": [""차"", ""티""], ""아이스티/음료 계열"": [""음료""]}",brand_direct_match
퇴촌에서 찾은 뷰 좋은 맛집｜팔당호 보이는 가람 레스토랑...,박바키씨 저장곳간 :),20260503,https://blog.naver.com/park_baki/224272962191,,{},"히비스커스 계열, 차/티백 계열, 아이스티/음료 계열, 블렌딩티 계열","{""히비스커스 계열"": [""히비스커스""], ""차/티백 계열"": [""차"", ""티""], ""아이스티/음료 계열"": [""아이스티"", ""음료""], ""블렌딩티 계열"": [""베리""]}",brand_not_found_product_category_mapping
"""흰 셔츠에 볼펜 자국? 비비지 말고 '물파스' 하세요!"" 10초 만에...",똑똑한 육아살림 백과님의 블로그,20260503,https://blog.naver.com/smartparentguide/224271941069,테스,"{""테스"": [""테스""]}","히비스커스 계열, 차/티백 계열","{""히비스커스 계열"": [""히비스커스""], ""차/티백 계열"": [""차"", ""티""]}",brand_direct_match
"260501 서귀포 금토금토 새연쇼 후기(주차정보, 불꽃 시간 등)",화꾸의 제주 일상 기록 :3,20260503,https://blog.naver.com/zoozooworld95/224273081531,,{},"히비스커스 계열, 차/티백 계열, 아이스티/음료 계열","{""히비스커스 계열"": [""히비스커스""], ""차/티백 계열"": [""차"", ""티""], ""아이스티/음료 계열"": [""음료""]}",brand_not_found_product_category_mapping
붓기 제거에 좋은 자몽 민트 저당 에이드 만들기,7zifuxpeb님의 블로그,20260503,https://blog.naver.com/7zifuxpeb/224273080407,,{},"히비스커스 계열, 허브티 계열, 차/티백 계열, 다이어트/붓기 계열, 아이스티/음료 계열","{""히비스커스 계열"": [""히비스커스""], ""허브티 계열"": [""허브티""], ""차/티백 계열"": [""차"", ""티""], ""다이어트/붓기 계열"": [""붓기""], ""아이스티/음료 계열"": [""에이드"", ""음료""]}",brand_not_found_product_category_mapping
홍대입구역 카페 [띵크프룻] 망고수플레 과일 디저트 맛집,연의 이야기,20260503,https://blog.naver.com/rosecoffeepot/224273078579,티타임,"{""티타임"": [""티타임""]}","히비스커스 계열, 차/티백 계열, 아이스티/음료 계열, 블렌딩티 계열","{""히비스커스 계열"": [""히비스커스""], ""차/티백 계열"": [""차"", ""티"", ""티백""], ""아이스티/음료 계열"": [""음료""], ""블렌딩티 계열"": [""베리"", ""블렌드""]}",brand_direct_match
요즘 힐링 필수 오설록 프리미엄 티 컬렉션 10종 4입 써보니...,리뷰노트북,20260503,https://blog.naver.com/dwgzyttl/224270869266,오설록,"{""오설록"": [""오설록""]}","히비스커스 계열, 허브티 계열, 차/티백 계열","{""히비스커스 계열"": [""히비스커스""], ""허브티 계열"": [""허브티""], ""차/티백 계열"": [""차"", ""티""]}",brand_direct_match
셀레셜시즈닝스 블렌딩 허브티 카페인없는 임산부허브티,연년생투딸워킹맘의 일기,20260503,https://blog.naver.com/de2856/224272263330,"셀레셜시즈닝스, 인차","{""셀레셜시즈닝스"": [""셀레셜시즈닝스""], ""인차"": [""인차""]}","히비스커스 계열, 허브티 계열, 차/티백 계열, 다이어트/붓기 계열, 아이스티/음료 계열, 블렌딩티 계열","{""히비스커스 계열"": [""히비스커스""], ""허브티 계열"": [""허브티""], ""차/티백 계열"": [""차"", ""티"", ""티백""], ""다이어트/붓기 계열"": [""다이어트""], ""아이스티/음료 계열"": [""ade""], ""블렌딩티 계열"": [""베리"", ""블렌드"", ""블렌딩""]}",brand_direct_match
제주에서 누리는 힐링 티타임 원스텝가든 애프터눈티세트,2NA의 우당탕탕,20260503,https://blog.naver.com/bia5014/224273037634,티타임,"{""티타임"": [""티타임""]}","히비스커스 계열, 차/티백 계열, 항산화/비타민 계열","{""히비스커스 계열"": [""히비스커스""], ""차/티백 계열"": [""차"", ""티""], ""항산화/비타민 계열"": [""비타민""]}",brand_direct_match
용산 카페 추천 오설록 티하우스 1979 티 코스 솔직후기,ROSY DIARY,20260503,https://blog.naver.com/rosyeunn/224273023232,"오설록, 아모레퍼시픽","{""오설록"": [""오설록""], ""아모레퍼시픽"": [""아모레퍼시픽""]}","히비스커스 계열, 차/티백 계열, 블렌딩티 계열","{""히비스커스 계열"": [""히비스커스""], ""차/티백 계열"": [""차"", ""티""], ""블렌딩티 계열"": [""베리""]}",brand_direct_match
"히비스커스차 효능 ""비타민C 폭탄""으로 칙칙한 피부톤 환하게 Up!",건강이 최고냠 님의 블로그,20260503,https://blog.naver.com/analysis0711/224272977096,,{},"히비스커스 계열, 차/티백 계열, 다이어트/붓기 계열, 항산화/비타민 계열, 아이스티/음료 계열","{""히비스커스 계열"": [""히비스커스""], ""차/티백 계열"": [""차"", ""티""], ""다이어트/붓기 계열"": [""다이어트"", ""붓기"", ""이너뷰티""], ""항산화/비타민 계열"": [""비타민"", ""안토시아닌"", ""항산화""], ""아이스티/음료 계열"": [""아이스티""]}",brand_not_found_product_category_mapping
"쇼핑백, 히비스커스 1¸2-gram x 6p + 사용하기 편한 제품",word0i님의 블로그,20260503,https://blog.naver.com/word0i/224272958421,오설록,"{""오설록"": [""오설록""]}","히비스커스 계열, 차/티백 계열","{""히비스커스 계열"": [""히비스커스""], ""차/티백 계열"": [""차"", ""티""]}",brand_direct_match
두번째 방문한 남양주 심야카페 리움 베이커리,꾸준 is BEST,20260503,https://blog.naver.com/roosie1225/224272888273,,{},"히비스커스 계열, 차/티백 계열, 아이스티/음료 계열","{""히비스커스 계열"": [""히비스커스""], ""차/티백 계열"": [""티"", ""티백""], ""아이스티/음료 계열"": [""에이드"", ""음료""]}",brand_not_found_product_category_mapping
"a318, 약용식물 띠(Imperata cylindrica, 백모근), 대표적...",이박사의 힐링 더하기,20260502,https://blog.naver.com/kodan7/224272853437,,{},"히비스커스 계열, 차/티백 계열, 다이어트/붓기 계열, 항산화/비타민 계열, 아이스티/음료 계열, 블렌딩티 계열","{""히비스커스 계열"": [""히비스커스""], ""차/티백 계열"": [""차"", ""티""], ""다이어트/붓기 계열"": [""다이어트"", ""붓기""], ""항산화/비타민 계열"": [""비타민"", ""항산화""], ""아이스티/음료 계열"": [""음료""], ""블렌딩티 계열"": [""블렌딩""]}",brand_not_found_product_category_mapping
인천 검단맛집 [스터번] // 브런치 즐길때는 스터번으로,HongYoshi,20260502,https://blog.naver.com/hongsj0704/224272846592,,{},"히비스커스 계열, 차/티백 계열, 다이어트/붓기 계열, 아이스티/음료 계열, 블렌딩티 계열","{""히비스커스 계열"": [""히비스커스""], ""차/티백 계열"": [""티""], ""다이어트/붓기 계열"": [""다이어트""], ""아이스티/음료 계열"": [""음료""], ""블렌딩티 계열"": [""베리"", ""블렌딩""]}",brand_not_found_product_category_mapping
경리단길카페/안나스카페(번라운지시가바)편안하게 쉬다가기...,나나의 하루,20260502,https://blog.naver.com/summernm/224272845642,,{},"히비스커스 계열, 차/티백 계열","{""히비스커스 계열"": [""히비스커스""], ""차/티백 계열"": [""차"", ""티""]}",brand_not_found_product_category_mapping
의사들이 커피 대신 마시는 음료… 하루 한 잔으로 몸이...,"아픔을 지나, 다시 자유롭게",20260502,https://blog.naver.com/redball0/224272844494,,{},"히비스커스 계열, 차/티백 계열, 다이어트/붓기 계열, 항산화/비타민 계열, 아이스티/음료 계열","{""히비스커스 계열"": [""히비스커스""], ""차/티백 계열"": [""차"", ""티""], ""다이어트/붓기 계열"": [""붓기""], ""항산화/비타민 계열"": [""비타민"", ""항산화""], ""아이스티/음료 계열"": [""음료""]}",brand_not_found_product_category_mapping
"나트랑 여행 4박 6일 4일차 | 빈원더스 고카트, 0.5박 르모어...",쭈슐랭의 여행일기,20260502,https://blog.naver.com/2weekshyun/224272841538,,{},"히비스커스 계열, 차/티백 계열, 아이스티/음료 계열","{""히비스커스 계열"": [""히비스커스""], ""차/티백 계열"": [""차"", ""티""], ""아이스티/음료 계열"": [""음료""]}",brand_not_found_product_category_mapping
산림치유에서 음식은 왜 중요한가,해아름,20260502,https://blog.naver.com/idreamsun/224272829878,,{},"히비스커스 계열, 허브티 계열, 차/티백 계열, 항산화/비타민 계열","{""히비스커스 계열"": [""히비스커스""], ""허브티 계열"": [""허브티""], ""차/티백 계열"": [""차"", ""티""], ""항산화/비타민 계열"": [""항산화""]}",brand_not_found_product_category_mapping
홍대 미용실 앤오프 홍대점 c컬펌,기록장,20260502,https://blog.naver.com/notelayer/224272824096,스타벅스,"{""스타벅스"": [""스타벅스""]}","히비스커스 계열, 허브티 계열, 차/티백 계열, 아이스티/음료 계열","{""히비스커스 계열"": [""히비스커스""], ""허브티 계열"": [""허브티""], ""차/티백 계열"": [""차"", ""티""], ""아이스티/음료 계열"": [""아이스티"", ""음료""]}",brand_direct_match
수유419카페 구들리 조용하고 아늑한 공간,느루 일상,20260502,https://blog.naver.com/nannyun79/224272818147,,{},"히비스커스 계열, 차/티백 계열, 아이스티/음료 계열","{""히비스커스 계열"": [""히비스커스""], ""차/티백 계열"": [""차"", ""티""], ""아이스티/음료 계열"": [""에이드"", ""음료""]}",brand_not_found_product_category_mapping
거의 뭐 데이트블로그 (feat.의옵),my blog,20260502,https://blog.naver.com/jhg10822/224272817624,다란,"{""다란"": [""다란""]}","히비스커스 계열, 차/티백 계열, 다이어트/붓기 계열","{""히비스커스 계열"": [""히비스커스""], ""차/티백 계열"": [""차"", ""티""], ""다이어트/붓기 계열"": [""다이어트""]}",brand_direct_match
직장인 꿀템 추천 | 건강간식으로 딱 좋은 옥스옥스 민뚜르...,연쇄냠냠마,20260502,https://blog.naver.com/huggie_/224272800983,,{},"히비스커스 계열, 차/티백 계열, 다이어트/붓기 계열, 항산화/비타민 계열, 블렌딩티 계열","{""히비스커스 계열"": [""히비스커스""], ""차/티백 계열"": [""티""], ""다이어트/붓기 계열"": [""다이어트""], ""항산화/비타민 계열"": [""항산화""], ""블렌딩티 계열"": [""블렌딩""]}",brand_not_found_product_category_mapping
260502 캣츠아이 사녹 후기,후천적 03년생 김모아,20260502,https://blog.naver.com/moakamalchoi/224272772853,티랑,"{""티랑"": [""티랑""]}","히비스커스 계열, 차/티백 계열","{""히비스커스 계열"": [""히비스커스""], ""차/티백 계열"": [""차"", ""티"", ""티백""]}",brand_direct_match
거제카페추천 윤돌커피,깨리몽의 맛집 일기 ~ ෆ,20260502,https://blog.naver.com/parkyeri0729/224272769644,,{},"히비스커스 계열, 차/티백 계열, 아이스티/음료 계열","{""히비스커스 계열"": [""히비스커스""], ""차/티백 계열"": [""차"", ""티""], ""아이스티/음료 계열"": [""에이드"", ""음료""]}",brand_not_found_product_category_mapping
[홍콩여행] 4월-5월 홍콩 2박3일 자유여행 일정 및 비용정리,매일 여행 가고 싶어,20260502,https://blog.naver.com/yeazzzin/224272767806,빅토리아,"{""빅토리아"": [""빅토리아""]}","히비스커스 계열, 차/티백 계열, 아이스티/음료 계열","{""히비스커스 계열"": [""히비스커스""], ""차/티백 계열"": [""차"", ""티""], ""아이스티/음료 계열"": [""음료""]}",brand_direct_match
한남동카페 대형야외 낫배드커피 한남ㅣ반려동반가능 이태원...,내가 알고있는걸 당신도 알게된다면,20260502,https://blog.naver.com/infp_t_kr/224272737418,공차,"{""공차"": [""공차""]}","히비스커스 계열, 차/티백 계열, 아이스티/음료 계열","{""히비스커스 계열"": [""히비스커스""], ""차/티백 계열"": [""차"", ""티""], ""아이스티/음료 계열"": [""아이스티"", ""에이드"", ""음료""]}",brand_direct_match
히비스커스꽃이 선사하는 이점과 건강하게 즐기는 팁,햋빛은 뜨거워,20260502,https://blog.naver.com/sxzsabsyuz/224272701699,,{},"히비스커스 계열, 차/티백 계열, 다이어트/붓기 계열, 항산화/비타민 계열, 아이스티/음료 계열","{""히비스커스 계열"": [""히비스커스""], ""차/티백 계열"": [""차"", ""티""], ""다이어트/붓기 계열"": [""붓기""], ""항산화/비타민 계열"": [""비타민"", ""안토시아닌"", ""항산화""], ""아이스티/음료 계열"": [""아이스티"", ""에이드"", ""음료""]}",brand_not_found_product_category_mapping
260425 자월도 백패킹+국사봉,참 여행기,20260502,https://blog.naver.com/charming1700/224272679976,티타임,"{""티타임"": [""티타임""]}","히비스커스 계열, 차/티백 계열, 블렌딩티 계열","{""히비스커스 계열"": [""히비스커스""], ""차/티백 계열"": [""차"", ""티""], ""블렌딩티 계열"": [""베리""]}",brand_direct_match
서울 종로 뷔페맛집 아워홈 테이크종각점 방문후기,민민의 한입여행,20260502,https://blog.naver.com/minmin_2_/224272652994,,{},"히비스커스 계열, 차/티백 계열, 아이스티/음료 계열, 블렌딩티 계열","{""히비스커스 계열"": [""히비스커스""], ""차/티백 계열"": [""차"", ""티""], ""아이스티/음료 계열"": [""음료""], ""블렌딩티 계열"": [""베리""]}",brand_not_found_product_category_mapping
노원미용실 헤어더뷰 노원점에서 헤드스파 받는 법 | 유서하...,어떻게 살까.,20260502,https://blog.naver.com/eunsun0128/224272652686,,{},"히비스커스 계열, 차/티백 계열","{""히비스커스 계열"": [""히비스커스""], ""차/티백 계열"": [""차"", ""티""]}",brand_not_found_product_category_mapping
"하남 미사 브런치 맛집 노키즈존, 노펫 카페, 식물카페 수우...",밀짱의 데일리 블로그,20260502,https://blog.naver.com/pmlzzang/224272629976,,{},"히비스커스 계열, 차/티백 계열","{""히비스커스 계열"": [""히비스커스""], ""차/티백 계열"": [""차"", ""티""]}",brand_not_found_product_category_mapping
성수동 소금빵 맛집! 베통BETON 성수 내돈내산 소금빵 찐후기,릿슈 아카이브,20260502,https://blog.naver.com/wholepie/224272621050,이디야,"{""이디야"": [""이디야""]}","히비스커스 계열, 차/티백 계열, 아이스티/음료 계열, 블렌딩티 계열","{""히비스커스 계열"": [""히비스커스""], ""차/티백 계열"": [""차"", ""티""], ""아이스티/음료 계열"": [""음료""], ""블렌딩티 계열"": [""베리""]}",brand_direct_match
[다이어트 5일차] 4달동안 -8kg 빼기 (57.1kg/50kg),자기개발기록장,20260502,https://blog.naver.com/mystudyblog/224272615600,,{},"히비스커스 계열, 차/티백 계열, 다이어트/붓기 계열, 블렌딩티 계열","{""히비스커스 계열"": [""히비스커스""], ""차/티백 계열"": [""차"", ""티""], ""다이어트/붓기 계열"": [""다이어트""], ""블렌딩티 계열"": [""블렌드""]}",brand_not_found_product_category_mapping
온천장 전자담배 액상 맛집 베이프큐 신상 히비스커스블랙티...,부산대전자담배 베이프큐 부산대점,20260502,https://blog.naver.com/vapeq_pnu/224272609866,,{},"히비스커스 계열, 차/티백 계열","{""히비스커스 계열"": [""히비스커스""], ""차/티백 계열"": [""차"", ""티""]}",brand_not_found_product_category_mapping
공덕역 카페 휘195 맘카페에서 유명한 구움과자 에그타르트 맛집,취향이 다양한 K직장인,20260502,https://blog.naver.com/hyeeun9617/224272577449,,{},"히비스커스 계열, 차/티백 계열, 아이스티/음료 계열","{""히비스커스 계열"": [""히비스커스""], ""차/티백 계열"": [""차"", ""티""], ""아이스티/음료 계열"": [""음료""]}",brand_not_found_product_category_mapping
도넛이 맛있는 부산 대연동 카페 웨스트사이드 내돈내산 후기,It's Min,20260502,https://blog.naver.com/wjdals2909/224261523953,,{},"히비스커스 계열, 차/티백 계열, 아이스티/음료 계열","{""히비스커스 계열"": [""히비스커스""], ""차/티백 계열"": [""차"", ""티""], ""아이스티/음료 계열"": [""음료""]}",brand_not_found_product_category_mapping
합정이탈리안 미슐랭 생면파스타맛집 오스테리아 리오...,도도돗타,20260502,https://blog.naver.com/rede_k24/224272547973,,{},"히비스커스 계열, 차/티백 계열, 아이스티/음료 계열","{""히비스커스 계열"": [""히비스커스""], ""차/티백 계열"": [""차"", ""티""], ""아이스티/음료 계열"": [""음료""]}",brand_not_found_product_category_mapping
[부산/기장] 케이크 맛집 '매치포인트' 내돈내산 내맘대로 리뷰,곤지 맘대로,20260502,https://blog.naver.com/jinags/224272544460,,{},"히비스커스 계열, 차/티백 계열, 아이스티/음료 계열, 블렌딩티 계열","{""히비스커스 계열"": [""히비스커스""], ""차/티백 계열"": [""차"", ""티""], ""아이스티/음료 계열"": [""음료""], ""블렌딩티 계열"": [""베리""]}",brand_not_found_product_category_mapping
진주논개제 실시간후기 AI 교방체험+노리개만들기...,안민댁,20260502,https://blog.naver.com/rnltls5612/224272535514,,{},"히비스커스 계열, 차/티백 계열","{""히비스커스 계열"": [""히비스커스""], ""차/티백 계열"": [""차"", ""티""]}",brand_not_found_product_category_mapping
"""카페 음료 중 이것만 드세요"" 당뇨 환자 혈당 안 올리는 음료...",온맘다해,20260502,https://blog.naver.com/ays3258/224272443262,,{},"히비스커스 계열, 차/티백 계열, 항산화/비타민 계열, 아이스티/음료 계열","{""히비스커스 계열"": [""히비스커스""], ""차/티백 계열"": [""차"", ""티"", ""티백""], ""항산화/비타민 계열"": [""안토시아닌""], ""아이스티/음료 계열"": [""에이드"", ""음료""]}",brand_not_found_product_category_mapping
"루바브, 모든 부위에는 쓰임이 있다 단, 먹을 수 있는 부위와...",꽝꽝이의 빵s Life,20260502,https://blog.naver.com/2008pmj/224272517710,테스,"{""테스"": [""테스""]}","히비스커스 계열, 차/티백 계열, 다이어트/붓기 계열, 아이스티/음료 계열, 블렌딩티 계열","{""히비스커스 계열"": [""히비스커스""], ""차/티백 계열"": [""차"", ""티""], ""다이어트/붓기 계열"": [""diet""], ""아이스티/음료 계열"": [""아이스티"", ""음료""], ""블렌딩티 계열"": [""베리"", ""블렌딩""]}",brand_direct_match
보령 브런치 카페 그린브라우니 보령시청점 다녀왔어요!,건강상점,20260502,https://blog.naver.com/auuu9412/224272513150,,{},"히비스커스 계열, 차/티백 계열, 아이스티/음료 계열, 블렌딩티 계열","{""히비스커스 계열"": [""히비스커스""], ""차/티백 계열"": [""차"", ""티""], ""아이스티/음료 계열"": [""아이스티"", ""에이드"", ""음료""], ""블렌딩티 계열"": [""베리""]}",brand_not_found_product_category_mapping
3월,지지로그,20260502,https://blog.naver.com/ziziblog/224272507909,,{},"히비스커스 계열, 차/티백 계열, 다이어트/붓기 계열","{""히비스커스 계열"": [""히비스커스""], ""차/티백 계열"": [""차"", ""티""], ""다이어트/붓기 계열"": [""부기""]}",brand_not_found_product_category_mapping
"구미카페 ) 페트리코, 구미역 후문 금리단길 카페. 티코소금빵...",움툐리의 일상,20260502,https://blog.naver.com/woomingming_/224272487622,,{},"히비스커스 계열, 차/티백 계열, 아이스티/음료 계열, 블렌딩티 계열","{""히비스커스 계열"": [""히비스커스""], ""차/티백 계열"": [""차"", ""티""], ""아이스티/음료 계열"": [""음료""], ""블렌딩티 계열"": [""로즈힙"", ""블렌딩""]}",brand_not_found_product_category_mapping
광주월산동카페 카이막맛집 n번째방문하는 릴러스,나는야 맛쟁이,20260502,https://blog.naver.com/9696kmh/224272474765,,{},"히비스커스 계열, 차/티백 계열, 아이스티/음료 계열","{""히비스커스 계열"": [""히비스커스""], ""차/티백 계열"": [""차"", ""티""], ""아이스티/음료 계열"": [""음료""]}",brand_not_found_product_category_mapping
